ElectricLoad_annual_calculated_kwh,ElectricStorage_initial_capital_cost,ElectricStorage_size_kw,ElectricStorage_size_kwh,ElectricTariff_lifecycle_coincident_peak_cost,ElectricTariff_lifecycle_demand_cost,ElectricTariff_lifecycle_energy_cost,ElectricTariff_lifecycle_export_benefit,ElectricTariff_lifecycle_fixed_cost,ElectricTariff_lifecycle_min_charge_adder,ElectricTariff_year_one_bill,ElectricTariff_year_one_coincident_peak_cost,ElectricTariff_year_one_demand_cost,ElectricTariff_year_one_energy_cost,ElectricTariff_year_one_export_benefit,ElectricTariff_year_one_fixed_cost,ElectricTariff_year_one_min_charge_adder,ElectricUtility_year_one_energy_supplied_kwh,Financial_developer_om_and_replacement_present_cost_after_tax,Financial_initial_capital_costs,Financial_initial_capital_costs_after_incentives,Financial_lcc,Financial_lifecycle_capital_costs,Financial_lifecycle_capital_costs_plus_om,Financial_lifecycle_fuel_costs_after_tax,Financial_lifecycle_om_costs_after_tax,Financial_lifecycle_om_costs_before_tax,Financial_om_and_replacement_present_cost_after_tax,Financial_replacement_costs,Financial_year_one_om_costs_after_tax,Financial_year_one_om_costs_before_tax,Generator_average_annual_energy_produced_kwh,Generator_fuel_used_gal,Generator_lifecycle_fixed_om_cost,Generator_lifecycle_fuel_cost,Generator_lifecycle_variable_om_cost,Generator_size_kw,Generator_year_one_energy_produced_kwh,Generator_year_one_fixed_om_cost,Generator_year_one_fuel_cost,Generator_year_one_variable_om_cost,Outages_Generator_mg_kw,Outages_Generator_upgraded,Outages_PV_upgraded,Outages_PVmg_kw,Outages_expected_outage_cost,Outages_mg_Generator_upgrade_cost,Outages_mg_PV_upgrade_cost,Outages_mg_storage_upgrade_cost,Outages_storage_upgraded,PV_average_annual_energy_exported_kwh,PV_average_annual_energy_produced_kwh,PV_lcoe_per_kwh,PV_lifecycle_om_cost,PV_size_kw,PV_year_one_energy_produced_kwh,Uncertainty_ElectricLoad_critical_load_pct,Uncertainty_ElectricUtility_outage_start_timesteps,Uncertainty_Financial_elec_cost_escalation_pct,Uncertainty_Financial_value_of_lost_load_per_kwh,solver_seconds,status
3.505851818e7,5.381118607e7,7975.77,122757.64,0.0,1.61167813e6,3.97372315e6,-0.0,0.0,0.0,628448.79,0.0,181340.09,447108.7,-0.0,0.0,0.0,5.8985316e6,1.783002526e7,8.646964965e7,4.667145949e7,8.838489152e7,5.971740911e7,6.450148475e7,0.0,4.78407564e6,6.46496709e6,1.783002526e7,3.051602082e7,276684.26,373897.65,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,21754.1089,0.0,61167.0,5.60757341e6,1.2627285074802537e7,1.0,0.0,3.372076594e7,0.0496,4.7319e6,21754.1089,3.5217906e7,0.6135996864003136,6891,-0.00964000035999964,4965.695134304866,38.049,optimal
3.505851818e7,5.381118607e7,7975.77,122757.64,0.0,1.61167813e6,3.97372315e6,-0.0,0.0,0.0,628448.79,0.0,181340.09,447108.7,-0.0,0.0,0.0,5.8985316e6,1.783002526e7,8.646964965e7,4.667145949e7,8.838489152e7,5.971740911e7,6.450148475e7,0.0,4.78407564e6,6.46496709e6,1.783002526e7,3.051602082e7,276684.26,373897.65,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,21754.1089,0.0,61167.0,5.60757341e6,1.2627285074802537e7,1.0,0.0,3.372076594e7,0.0496,4.7319e6,21754.1089,3.5217906e7,0.4196998803001197,6344,0.004639985360014641,3804.3962956037044,38.161,optimal
3.505851818e7,3.2394897490000002e7,9876.99,63763.48,0.0,3.34117984e6,5.00677249e6,-0.0,0.0,0.0,638835.47,0.0,255687.16,383148.31,-0.0,0.0,0.0,5.05472707e6,1.333263913e7,7.012931155e7,3.785145091e7,7.362676866e7,4.570647844e7,5.118409004e7,0.0,5.4776116e6,7.40217784e6,1.333263913e7,1.837383944e7,316794.52,428100.7,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000038,1.0,24942.5233,0.0,61167.0,6.42945345e6,7.602125839359893e6,1.0,0.0,3.832632198e7,0.05,5.425436e6,24942.5233,4.0379656e7,0.9075993924006076,4288,0.026879963120036883,4245.395854604146,63.188,optimal
3.505851818e7,5.4820708879999995e7,10000.0,121316.26,0.0,1.59925257e6,2.54842565e6,-0.0,0.0,0.0,343819.35,0.0,132569.1,211250.25,-0.0,0.0,0.0,2.78694258e6,1.885137865e7,9.315978488e7,5.028230313e7,9.273617915e7,6.357345465e7,6.913368178e7,0.0,5.56022713e6,7.51382044e6,1.885137865e7,3.108957712e7,321572.54,434557.48,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,25322.3343,0.0,61167.0,6.5273576e6,1.2864314549964603e7,1.0,0.0,3.897878689e7,0.05,5.508051e6,25322.3343,4.0994535e7,0.4371998628001372,944,0.010759979240020758,2868.4972315027685,38.541,optimal
3.505851818e7,3.2394897490000002e7,9876.99,63763.48,0.0,3.34117984e6,5.00677249e6,-0.0,0.0,0.0,638835.47,0.0,255687.16,383148.31,-0.0,0.0,0.0,5.05472707e6,1.333263913e7,7.012931155e7,3.785145091e7,7.362676866e7,4.570647844e7,5.118409004e7,0.0,5.4776116e6,7.40217784e6,1.333263913e7,1.837383944e7,316794.52,428100.7,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000038,1.0,24942.5233,0.0,61167.0,6.42945345e6,7.602125839359893e6,1.0,0.0,3.832632198e7,0.05,5.425436e6,24942.5233,4.0379656e7,0.9796993203006796,6453,0.01967997032002968,854.5992454007546,63.185,optimal
3.505851818e7,2.8752759490000002e7,7565.91,58992.73,0.0,3.4041587e6,6.66628451e6,-0.0,0.0,0.0,919214.69,0.0,310726.41,608488.28,-0.0,0.0,0.0,8.02754992e6,1.143189012e7,5.904144303e7,3.186696169e7,6.540364646e7,3.883856229e7,4.329885181e7,0.0,4.46028952e6,6.02741826e6,1.143189012e7,1.630739926e7,257958.28,348592.27,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,20265.5569,0.0,61167.0,5.22386821e6,6.747336230905974e6,1.0,0.0,3.126253394e7,0.0494,4.408113e6,20265.5569,3.2808076e7,0.4371998628001372,944,0.010759979240020758,2868.4972315027685,36.275,optimal
3.505851818e7,3.2394897490000002e7,9876.99,63763.48,0.0,3.34117984e6,5.00677249e6,-0.0,0.0,0.0,638835.47,0.0,255687.16,383148.31,-0.0,0.0,0.0,5.05472707e6,1.333263913e7,7.012931155e7,3.785145091e7,7.362676866e7,4.570647844e7,5.118409004e7,0.0,5.4776116e6,7.40217784e6,1.333263913e7,1.837383944e7,316794.52,428100.7,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000038,1.0,24942.5233,0.0,61167.0,6.42945345e6,7.602125839359893e6,1.0,0.0,3.832632198e7,0.05,5.425436e6,24942.5233,4.0379656e7,0.9075993924006076,4288,0.026879963120036883,4245.395854604146,32.974,optimal
3.505851818e7,3.2394897490000002e7,9876.99,63763.48,0.0,3.34117984e6,5.00677249e6,-0.0,0.0,0.0,638835.47,0.0,255687.16,383148.31,-0.0,0.0,0.0,5.05472707e6,1.333263913e7,7.012931155e7,3.785145091e7,7.362676866e7,4.570647844e7,5.118409004e7,0.0,5.4776116e6,7.40217784e6,1.333263913e7,1.837383944e7,316794.52,428100.7,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000038,1.0,24942.5233,0.0,61167.0,6.42945345e6,7.602125839359893e6,1.0,0.0,3.832632198e7,0.05,5.425436e6,24942.5233,4.0379656e7,0.9075993924006076,4288,0.026879963120036883,4245.395854604146,32.971,optimal
3.505851818e7,1.6573892e7,4230.56,34266.0,0.0,5.05284098e6,1.380314794e7,-0.0,0.0,0.0,1.65253292e6,0.0,442829.39,1.20970353e6,-0.0,0.0,0.0,1.595914948e7,6.95344487e6,3.569796766e7,1.926755102e7,5.244561121e7,2.32861455e7,2.622099589e7,0.0,2.93485039e6,3.96601404e6,6.95344487e6,9.3999683e6,169735.38,229372.14,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,13252.6082,0.0,61167.0,3.41613503e6,3.889344373854341e6,1.0,0.0,2.042526098e7,0.0477,2.882674e6,13252.6082,2.1454756e7,0.5057997942002058,6335,0.02715996284003716,2451.997648002352,39.218,optimal
3.505851818e7,3.4046605739999995e7,9993.38,67787.98,0.0,2.86781547e6,2.30983161e6,-0.0,0.0,0.0,463420.53,0.0,256681.18,206739.35,-0.0,0.0,0.0,2.72743201e6,1.587618678e7,8.74665503e7,4.720878396e7,8.528466679e7,5.54642207e7,6.308497074e7,0.0,7.62075004e6,1.029831087e7,1.587618678e7,1.9310444e7,440741.69,595596.88,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999998,1.0,34795.2402,0.0,61167.0,8.96919587e6,7.989706096711482e6,1.0,0.0,5.365279816e7,0.0507,7.568574e6,34795.2402,5.63303e7,0.9201993798006203,5013,0.012599977400022602,4137.595962404038,48.889,optimal
3.505851818e7,1.6573892e7,4230.56,34266.0,0.0,5.05284098e6,1.380314794e7,-0.0,0.0,0.0,1.65253292e6,0.0,442829.39,1.20970353e6,-0.0,0.0,0.0,1.595914948e7,6.95344487e6,3.569796766e7,1.926755102e7,5.244561121e7,2.32861455e7,2.622099589e7,0.0,2.93485039e6,3.96601404e6,6.95344487e6,9.3999683e6,169735.38,229372.14,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,13252.6082,0.0,61167.0,3.41613503e6,3.889344373854341e6,1.0,0.0,2.042526098e7,0.0477,2.882674e6,13252.6082,2.1454756e7,0.5232997767002232,3766,0.01455997544002456,1555.2985447014553,38.521,optimal
3.505851818e7,1.731322284e7,5017.48,34599.68,0.0,5.91248993e6,1.505764567e7,-0.0,0.0,0.0,1.59971757e6,0.0,451037.33,1.14868024e6,-0.0,0.0,0.0,1.515409292e7,7.25860035e6,3.73576451e7,2.01633409e7,5.608326232e7,2.43613424e7,2.742194125e7,0.0,3.06059885e6,4.13594439e6,7.25860035e6,9.81962257e6,177007.97,239199.96,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999974,1.0,13830.7155,0.0,61167.0,3.5651542e6,4.0628842792647313e6,1.0,0.0,2.125061277e7,0.0479,3.008423e6,13830.7155,2.2390659e7,0.9201993798006203,5013,0.012599977400022602,4137.595962404038,22.148,optimal
3.505851818e7,1.6573892e7,4230.56,34266.0,0.0,5.05284098e6,1.380314794e7,-0.0,0.0,0.0,1.65253292e6,0.0,442829.39,1.20970353e6,-0.0,0.0,0.0,1.595914948e7,6.95344487e6,3.569796766e7,1.926755102e7,5.244561121e7,2.32861455e7,2.622099589e7,0.0,2.93485039e6,3.96601404e6,6.95344487e6,9.3999683e6,169735.38,229372.14,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,13252.6082,0.0,61167.0,3.41613503e6,3.889344373854341e6,1.0,0.0,2.042526098e7,0.0477,2.882674e6,13252.6082,2.1454756e7,0.5232997767002232,3766,0.01455997544002456,1555.2985447014553,38.428,optimal
3.505851818e7,1.6573892e7,4230.56,34266.0,0.0,5.05284098e6,1.380314794e7,-0.0,0.0,0.0,1.65253292e6,0.0,442829.39,1.20970353e6,-0.0,0.0,0.0,1.595914948e7,6.95344487e6,3.569796766e7,1.926755102e7,5.244561121e7,2.32861455e7,2.622099589e7,0.0,2.93485039e6,3.96601404e6,6.95344487e6,9.3999683e6,169735.38,229372.14,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,13252.6082,0.0,61167.0,3.41613503e6,3.889344373854341e6,1.0,0.0,2.042526098e7,0.0477,2.882674e6,13252.6082,2.1454756e7,0.9201993798006203,5013,0.012599977400022602,4137.595962404038,39.229,optimal
3.505851818e7,3.350857682e7,7728.42,70925.39,0.0,3.14007171e6,5.447041e6,-0.0,0.0,0.0,709951.47,0.0,259609.79,450341.68,-0.0,0.0,0.0,5.94118306e6,1.313181669e7,6.780116678e7,3.659494306e7,7.211247848e7,4.47194109e7,4.972675975e7,0.0,5.00734885e6,6.76668763e6,1.313181669e7,1.900409225e7,289597.14,391347.49,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,22780.5698,0.0,61167.0,5.87216501e6,7.863294017853611e6,1.0,0.0,3.506417113e7,0.0498,4.955173e6,22780.5698,3.6879651e7,0.6688996311003688,1374,0.019919970080029922,3299.6968003032,39.928,optimal
3.505851818e7,4.6328258e7,10000.0,99428.5,0.0,1.57723673e6,2.11261434e6,-0.0,0.0,0.0,354438.13,0.0,151505.53,202932.6,-0.0,0.0,0.0,2.6772111e6,1.716723837e7,8.740798138e7,4.717762279e7,8.594054742e7,5.841017479e7,6.434486116e7,0.0,5.93468637e6,8.01984644e6,1.716723837e7,2.62742691e7,343229.17,463823.2,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,27043.8473,0.0,61167.0,6.97111335e6,1.0871574836852238e7,1.0,0.0,4.17675348e7,0.0502,5.88251e6,27043.8473,4.3781506e7,0.5855997144002856,2562,0.0043999856000144,2706.7973932026066,46.404,optimal
3.505851818e7,3.350857682e7,7728.42,70925.39,0.0,3.14007171e6,5.447041e6,-0.0,0.0,0.0,709951.47,0.0,259609.79,450341.68,-0.0,0.0,0.0,5.94118306e6,1.313181669e7,6.780116678e7,3.659494306e7,7.211247848e7,4.47194109e7,4.972675975e7,0.0,5.00734885e6,6.76668763e6,1.313181669e7,1.900409225e7,289597.14,391347.49,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,22780.5698,0.0,61167.0,5.87216501e6,7.863294017853611e6,1.0,0.0,3.506417113e7,0.0498,4.955173e6,22780.5698,3.6879651e7,0.7563995436004565,7540,0.005919984080015922,4451.195648804352,39.933,optimal
3.505851818e7,3.4376362019999996e7,7992.34,72634.79,0.0,2.34780705e6,3.54067561e6,-0.0,0.0,0.0,574667.89,0.0,229126.82,345541.07,-0.0,0.0,0.0,4.55858926e6,1.400588055e7,7.352614417e7,3.968486559e7,7.436793688e7,4.801975112e7,5.369074613e7,0.0,5.67099501e6,7.66350678e6,1.400588055e7,1.949628413e7,327978.73,443214.51,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,25831.5709,0.0,61167.0,6.65862392e6,8.066937168535602e6,1.0,0.0,3.990972465e7,0.0501,5.618819e6,25831.5709,4.1818942e7,0.5855997144002856,2562,0.0043999856000144,2706.7973932026066,36.234,optimal
3.505851818e7,3.350857682e7,7728.42,70925.39,0.0,3.14007171e6,5.447041e6,-0.0,0.0,0.0,709951.47,0.0,259609.79,450341.68,-0.0,0.0,0.0,5.94118306e6,1.313181669e7,6.780116678e7,3.659494306e7,7.211247848e7,4.47194109e7,4.972675975e7,0.0,5.00734885e6,6.76668763e6,1.313181669e7,1.900409225e7,289597.14,391347.49,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,22780.5698,0.0,61167.0,5.87216501e6,7.863294017853611e6,1.0,0.0,3.506417113e7,0.0498,4.955173e6,22780.5698,3.6879651e7,0.6688996311003688,1374,0.019919970080029922,3299.6968003032,38.843,optimal
3.505851818e7,3.350857682e7,7728.42,70925.39,0.0,3.14007171e6,5.447041e6,-0.0,0.0,0.0,709951.47,0.0,259609.79,450341.68,-0.0,0.0,0.0,5.94118306e6,1.313181669e7,6.780116678e7,3.659494306e7,7.211247848e7,4.47194109e7,4.972675975e7,0.0,5.00734885e6,6.76668763e6,1.313181669e7,1.900409225e7,289597.14,391347.49,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,22780.5698,0.0,61167.0,5.87216501e6,7.863294017853611e6,1.0,0.0,3.506417113e7,0.0498,4.955173e6,22780.5698,3.6879651e7,0.6688996311003688,1374,0.019919970080029922,3299.6968003032,39.939,optimal
3.505851818e7,1.19428429e7,3339.54,24110.05,0.0,5.30390701e6,1.513173377e7,-0.0,0.0,0.0,1.8844424e6,0.0,489091.94,1.39535046e6,-0.0,0.0,0.0,1.840831739e7,5.41083097e6,2.799430769e7,1.510955409e7,4.674041371e7,1.80053504e7,2.052038506e7,0.0,2.51503466e6,3.39869549e6,5.41083097e6,6.77361043e6,145455.58,196561.6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,11322.5764,0.0,61167.0,2.91862923e6,2.802611649728968e6,1.0,0.0,1.74707422e7,0.0469,2.462859e6,11322.5764,1.8330212e7,0.57999972000028,1096,-0.0075200024799975205,4656.995443004557,54.303,optimal
3.505851818e7,4.8707155839999996e7,10000.0,105559.68,0.0,975369.31,1.28564849e6,-0.0,0.0,0.0,255105.52000000002,0.0,110048.71,145056.81,-0.0,0.0,0.0,1.91367823e6,1.855924089e7,9.575438027e7,5.1682437e7,9.193297125e7,6.349164271e7,7.024167789e7,0.0,6.75003518e6,9.12166916e6,1.855924089e7,2.762313039e7,390384.4,527546.49,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,30792.2758,0.0,61167.0,7.93734864e6,1.1429779931710487e7,1.0,0.0,4.773379089e7,0.0505,6.697859e6,30792.2758,4.9849868e7,0.7906995093004907,102,-0.00992000007999992,4892.1952078047925,9.001,optimal
3.505851818e7,1.19428429e7,3339.54,24110.05,0.0,5.30390701e6,1.513173377e7,-0.0,0.0,0.0,1.8844424e6,0.0,489091.94,1.39535046e6,-0.0,0.0,0.0,1.840831739e7,5.41083097e6,2.799430769e7,1.510955409e7,4.674041371e7,1.80053504e7,2.052038506e7,0.0,2.51503466e6,3.39869549e6,5.41083097e6,6.77361043e6,145455.58,196561.6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,11322.5764,0.0,61167.0,2.91862923e6,2.802611649728968e6,1.0,0.0,1.74707422e7,0.0469,2.462859e6,11322.5764,1.8330212e7,0.383999916000084,4078,0.009799980200019801,2471.597628402372,54.253,optimal
3.505851818e7,3.692501592e7,10000.0,75193.34,0.0,2.35893369e6,3.8141942e6,-0.0,0.0,0.0,680130.41,0.0,259897.83,420232.58,-0.0,0.0,0.0,5.54396543e6,1.363789026e7,6.885626878e7,3.716452881e7,7.119364062e7,4.611770306e7,5.080241907e7,0.0,4.68471601e6,6.33069731e6,1.363789026e7,2.094253465e7,270937.86,366132.24,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,21297.3198,0.0,61167.0,5.48982652e6,8.665120149523072e6,1.0,0.0,3.299657441e7,0.0496,4.63254e6,21297.3198,3.4478406e7,0.7906995093004907,102,-0.00992000007999992,4892.1952078047925,37.383,optimal
3.505851818e7,1.19428429e7,3339.54,24110.05,0.0,5.30390701e6,1.513173377e7,-0.0,0.0,0.0,1.8844424e6,0.0,489091.94,1.39535046e6,-0.0,0.0,0.0,1.840831739e7,5.41083097e6,2.799430769e7,1.510955409e7,4.674041371e7,1.80053504e7,2.052038506e7,0.0,2.51503466e6,3.39869549e6,5.41083097e6,6.77361043e6,145455.58,196561.6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,11322.5764,0.0,61167.0,2.91862923e6,2.802611649728968e6,1.0,0.0,1.74707422e7,0.0469,2.462859e6,11322.5764,1.8330212e7,0.7906995093004907,102,-0.00992000007999992,4892.1952078047925,54.466,optimal
3.505851818e7,1.19428429e7,3339.54,24110.05,0.0,5.30390701e6,1.513173377e7,-0.0,0.0,0.0,1.8844424e6,0.0,489091.94,1.39535046e6,-0.0,0.0,0.0,1.840831739e7,5.41083097e6,2.799430769e7,1.510955409e7,4.674041371e7,1.80053504e7,2.052038506e7,0.0,2.51503466e6,3.39869549e6,5.41083097e6,6.77361043e6,145455.58,196561.6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,11322.5764,0.0,61167.0,2.91862923e6,2.802611649728968e6,1.0,0.0,1.74707422e7,0.0469,2.462859e6,11322.5764,1.8330212e7,0.7906995093004907,102,-0.00992000007999992,4892.1952078047925,55.311,optimal
3.505851818e7,1.8250965700000003e7,4911.54,37228.15,0.0,4.9012151e6,1.291743433e7,-0.0,0.0,0.0,1.55020595e6,0.0,426401.16,1.12380479e6,-0.0,0.0,0.0,1.482592068e7,7.53544107e6,3.86580785e7,2.08652465e7,5.418927962e7,2.529053288e7,2.840068758e7,0.0,3.1101547e6,4.20291175e6,7.53544107e6,1.035126879e7,179874.01,243072.98,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,14058.5402,0.0,61167.0,3.62388073e6,4.282914888791855e6,1.0,0.0,2.166381218e7,0.048,3.057979e6,14058.5402,2.2759486e7,0.46099983900016095,7076,0.0019999880000120002,3431.9966680033317,41.159,optimal
3.505851818e7,2.306673398e7,6644.38,46178.71,0.0,3.79035175e6,8.10360203e6,-0.0,0.0,0.0,1.07415762e6,0.0,342311.34,731846.28,-0.0,0.0,0.0,9.65496418e6,1.024666643e7,5.477025433e7,2.956150311e7,6.263127678e7,3.515456902e7,3.980816954e7,0.0,4.65360051e6,6.28864934e6,1.024666643e7,1.30828434e7,269138.31,363700.42,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,21154.2716,0.0,61167.0,5.45295287e6,5.4130535887394985e6,1.0,0.0,3.262562708e7,0.0495,4.601424e6,21154.2716,3.4246824e7,0.5582997417002583,4954,0.011759978240021762,4328.695771304229,34.227,optimal
3.505851818e7,1.8250965700000003e7,4911.54,37228.15,0.0,4.9012151e6,1.291743433e7,-0.0,0.0,0.0,1.55020595e6,0.0,426401.16,1.12380479e6,-0.0,0.0,0.0,1.482592068e7,7.53544107e6,3.86580785e7,2.08652465e7,5.418927962e7,2.529053288e7,2.840068758e7,0.0,3.1101547e6,4.20291175e6,7.53544107e6,1.035126879e7,179874.01,243072.98,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,14058.5402,0.0,61167.0,3.62388073e6,4.282914888791855e6,1.0,0.0,2.166381218e7,0.048,3.057979e6,14058.5402,2.2759486e7,0.3867999132000868,5771,0.015239974760025242,134.2999657000343,40.216,optimal
3.505851818e7,1.8269781419999998e7,5231.98,36636.59,0.0,4.29084645e6,1.13568314e7,-0.0,0.0,0.0,1.56550034e6,0.0,429285.52,1.13621482e6,-0.0,0.0,0.0,1.498964144e7,7.47689645e6,3.821445831e7,2.062581603e7,5.164989546e7,2.505574122e7,2.810271248e7,0.0,3.04697126e6,4.11752872e6,7.47689645e6,1.036211954e7,176219.83,238134.9,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,13768.065,0.0,61167.0,3.54900471e6,4.287353407590639e6,1.0,0.0,2.128375742e7,0.0479,2.994795e6,13768.065,2.2289233e7,0.5582997417002583,4954,0.011759978240021762,4328.695771304229,41.607,optimal
3.505851818e7,1.8250965700000003e7,4911.54,37228.15,0.0,4.9012151e6,1.291743433e7,-0.0,0.0,0.0,1.55020595e6,0.0,426401.16,1.12380479e6,-0.0,0.0,0.0,1.482592068e7,7.53544107e6,3.86580785e7,2.08652465e7,5.418927962e7,2.529053288e7,2.840068758e7,0.0,3.1101547e6,4.20291175e6,7.53544107e6,1.035126879e7,179874.01,243072.98,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,14058.5402,0.0,61167.0,3.62388073e6,4.282914888791855e6,1.0,0.0,2.166381218e7,0.048,3.057979e6,14058.5402,2.2759486e7,0.46099983900016095,7076,0.0019999880000120002,3431.9966680033317,40.301,optimal
3.505851818e7,1.8250965700000003e7,4911.54,37228.15,0.0,4.9012151e6,1.291743433e7,-0.0,0.0,0.0,1.55020595e6,0.0,426401.16,1.12380479e6,-0.0,0.0,0.0,1.482592068e7,7.53544107e6,3.86580785e7,2.08652465e7,5.418927962e7,2.529053288e7,2.840068758e7,0.0,3.1101547e6,4.20291175e6,7.53544107e6,1.035126879e7,179874.01,243072.98,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,14058.5402,0.0,61167.0,3.62388073e6,4.282914888791855e6,1.0,0.0,2.166381218e7,0.048,3.057979e6,14058.5402,2.2759486e7,0.46099983900016095,7076,0.0019999880000120002,3431.9966680033317,41.163,optimal
3.505851818e7,1.981996564e7,5844.96,39407.53,0.0,3.94546277e6,9.5530454e6,-0.0,0.0,0.0,1.37118578e6,0.0,400782.25,970403.53,-0.0,0.0,0.0,1.280215744e7,8.38051324e6,4.36268412e7,2.35470497e7,5.43147218e7,2.83528931e7,3.192756294e7,0.0,3.57466984e6,4.83063492e6,8.38051324e6,1.124143673e7,206738.97,279376.99,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,16194.0701,0.0,61167.0,4.17435791e6,4.651145773619738e6,1.0,0.0,2.504283146e7,0.0486,3.522494e6,16194.0701,2.6216713e7,0.6030996969003031,7868,-0.003560006439993559,692.899407100593,66.268,optimal
3.505851818e7,3.303505195e7,9402.61,66360.9,0.0,1.90570657e6,2.40678212e6,-0.0,0.0,0.0,437526.23,0.0,193344.65,244181.58,-0.0,0.0,0.0,3.22139285e6,1.51243377e7,8.274793762e7,4.466201239e7,8.028325182e7,5.267210095e7,5.978635009e7,0.0,7.11424914e6,9.61385019e6,1.51243377e7,1.873654556e7,411448.51,556011.49,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999982,1.0,32466.6879,0.0,61167.0,8.36896314e6,7.752302897325511e6,1.0,0.0,5.020570793e7,0.0506,7.062073e6,32466.6879,5.2560588e7,0.8158994841005158,4979,0.0006399893600106399,2853.797246202754,41.921,optimal
3.505851818e7,1.981996564e7,5844.96,39407.53,0.0,3.94546277e6,9.5530454e6,-0.0,0.0,0.0,1.37118578e6,0.0,400782.25,970403.53,-0.0,0.0,0.0,1.280215744e7,8.38051324e6,4.36268412e7,2.35470497e7,5.43147218e7,2.83528931e7,3.192756294e7,0.0,3.57466984e6,4.83063492e6,8.38051324e6,1.124143673e7,206738.97,279376.99,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,16194.0701,0.0,61167.0,4.17435791e6,4.651145773619738e6,1.0,0.0,2.504283146e7,0.0486,3.522494e6,16194.0701,2.6216713e7,0.5897997102002899,4154,0.0005199894800105211,4470.795629204371,65.285,optimal
